14/01/2002;4448.85
07/01/2002;4554.69
31/12/2001;4682.79
24/12/2001;4624.58
17/12/2001;4499.34
10/12/2001;4340.02
03/12/2001;4642.94
26/11/2001;4476.06
19/11/2001;4573.82
12/11/2001;4587.30
05/11/2001;4514.28
29/10/2001;4369.40
22/10/2001;4478.63
15/10/2001;4264.89
08/10/2001;4336.88
02/10/2001;4164.76
24/09/2001;4079.02
17/09/2001;3652.87
10/09/2001;3909.49
03/09/2001;4413.51
27/08/2001;4689.34
20/08/2001;4916.56
13/08/2001;4777.37
06/08/2001;4846.02
30/07/2001;5031.29
23/07/2001;4967.15
16/07/2001;4880.70
09/07/2001;5025.24
02/07/2001;4999.36
25/06/2001;5225.33
18/06/2001;5183.67
11/06/2001;5243.84
05/06/2001;5439.93
28/05/2001;5432.71
21/05/2001;5581.94
14/05/2001;5638.24
07/05/2001;5567.25
30/04/2001;5455.55
23/04/2001;5575.97
17/04/2001;5449.34
09/04/2001;5372.71
02/04/2001;5139.71
26/03/2001;5180.45
19/03/2001;4951.13
12/03/2001;5104.77
05/03/2001;5368.89
26/02/2001;5291.92
19/02/2001;5322.84
12/02/2001;5595.13
05/02/2001;5712.36
29/01/2001;5826.37
22/01/2001;5925.62
15/01/2001;5845.73
08/01/2001;5834.34
02/01/2001;5758.02
27/12/2000;5926.42
18/12/2000;5783.73
11/12/2000;5839.54
04/12/2000;5939.32
27/11/2000;5928.50
20/11/2000;6145.65
13/11/2000;6161.92
06/11/2000;6147.49
30/10/2000;6398.92
23/10/2000;6268.93
16/10/2000;6149.44
09/10/2000;6064.21
02/10/2000;6258.41
25/09/2000;6266.63
18/09/2000;6258.58
11/09/2000;6614.65
04/09/2000;6703.36
31/08/2000;6813.66
